,PC1,PC2
0,-2.264702808807587,0.4800265965209889
1,-2.0809611519657665,-0.6741335566053523
2,-2.3642290538902992,-0.3419080238846761
3,-2.299384217042707,-0.5973945076746755
4,-2.389842166313843,0.6468353829020262
5,-2.0756309481765105,1.4891775233211653
6,-2.444028835134151,0.047644197630013645
7,-2.2328471588720133,0.22314807268959147
8,-2.3346404779076204,-1.1153276754616657
9,-2.184328174933941,-0.4690135614023753
10,-2.166310100701321,1.0436906530538592
11,-2.326130866442697,0.13307833523923124
12,-2.218450898822408,-0.7286761653165702
13,-2.6331006957652265,-0.9615067291701624
14,-2.1987406032666885,1.8600571132939299
15,-2.2622145316010194,2.68628448511059
16,-2.20758769582459,1.4836093631555711
17,-2.190349509192297,0.4888383164863272
18,-1.8985719958028404,1.4050187944665482
19,-2.343369053074991,1.127849381908475
20,-1.9143229960825667,0.408855707755906
21,-2.207012843194797,0.9241214267468975
22,-2.7743447029273303,0.4583436677529146
23,-1.8186695286958483,0.08555852628736596
24,-2.227163305706637,0.13725445536342684
25,-1.951846330900375,-0.6256185877766761
26,-2.051151372729414,0.24216355266166664
27,-2.168577174654215,0.527149525308267
28,-2.13956345130133,0.3132178101399517
29,-2.2652614931542394,-0.3377319037604805
30,-2.1401221356479834,-0.5045406901415181
31,-1.8315947706760272,0.4236950676037856
32,-2.6149479358589325,1.7935758561044273
33,-2.4461773916965126,2.1507278773929226
34,-2.109974875318651,-0.460201841437037
35,-2.2078088990782647,-0.20610739768843667
36,-2.0451462067542,0.6615581114631078
37,-2.5273319131704843,0.5922927741908087
38,-2.4296325750845447,-0.9041800403761475
39,-2.169710711630662,0.26887896143547063
40,-2.2864751433456685,0.44171538769904956
41,-1.8581224563735708,-2.3374151575533464
42,-2.5536383956143545,-0.47910069012231404
43,-1.9644476837637392,0.4723266677192601
44,-2.1370590058116212,1.1422292620394072
45,-2.0697442995918287,-0.7110527253858936
46,-2.3847331657782607,1.120429701984535
47,-2.3943763142196315,-0.3862468725891572
48,-2.229446547942673,0.9979597643079795
49,-2.2038334355191287,0.009216357521276215
50,1.1017811830529474,0.8629724182621588
51,0.7313374253960873,0.5946147256694241
52,1.2409793195158307,0.6162976544374982
53,0.4074830588173844,-1.7544039893234091
54,1.0754747006090775,-0.20842104605096504
55,0.3886873365356646,-0.593283635990075
56,0.7465297413291606,0.7730193120985956
57,-0.4873227421256398,-1.8524290868575732
58,0.9279016383549449,0.03222607789115422
59,0.011426188736980036,-1.0340182751294402
60,-0.1101962800006295,-2.6540728185365623
61,0.44069344898307816,-0.0632951884380016
62,0.5621083064431782,-1.7647243806169433
63,0.7195618886754961,-0.18622460583150563
64,-0.033354703178772316,-0.43900320998162456
